basic_tfactortx_id;basic_gene_symbol;basic_ensembl_gene_id;basic_hgnc_id;basic_ncbi_gene_id;basic_protein_name;basic_uniprot_id;basic_jaspar_url;basic_open_targets_url;basic_tf_superclass;basic_tf_class;basic_tf_family;sort_disease_ot_ard_aging_sum_rank;sort_disease_ot_ard_aging_overall_rank;sort_disease_ot_total_assoc_score_rank;sort_disease_ot_ard_total_assoc_count_score_rank;sort_aging_summary_total_db_entries_count_rank;sort_dev_summary_dev_level_category;disease_ot_total_assoc_count;disease_ot_total_assoc_score;disease_ot_total_assoc_count_rank;disease_ot_total_assoc_score_rank;disease_ot_lowconf_count;disease_ot_lowconf_score;disease_ot_lowconf_count_rank;disease_ot_lowconf_score_rank;disease_ot_modconf_count;disease_ot_modconf_score;disease_ot_modconf_count_rank;disease_ot_modconf_score_rank;disease_ot_hiconf_count;disease_ot_hiconf_score;disease_ot_hiconf_count_rank;disease_ot_hiconf_score_rank;disease_ot_ard_disease_count;disease_ot_ard_total_score;disease_ot_ard_disease_count_rank;disease_ot_ard_total_score_rank;disease_ot_ard_strongest_linked_disease;disease_age-related hearing impairment;disease_age-related hearing impairment_rank;disease_age-related macular degeneration;disease_age-related macular degeneration_rank;disease_Alzheimer disease;disease_Alzheimer disease_rank;disease_atherosclerosis;disease_atherosclerosis_rank;disease_benign prostatic hyperplasia;disease_benign prostatic hyperplasia_rank;disease_cancer;disease_cancer_rank;disease_chronic obstructive pulmonary disease;disease_chronic obstructive pulmonary disease_rank;disease_heart failure;disease_heart failure_rank;disease_Ischemic stroke;disease_Ischemic stroke_rank;disease_myocardial infarction;disease_myocardial infarction_rank;disease_non-alcoholic fatty liver disease;disease_non-alcoholic fatty liver disease_rank;disease_osteoarthritis;disease_osteoarthritis_rank;disease_Osteoporosis;disease_Osteoporosis_rank;disease_Parkinson disease;disease_Parkinson disease_rank;disease_sarcopenia;disease_sarcopenia_rank;disease_type 2 diabetes mellitus;disease_type 2 diabetes mellitus_rank;aging_summary_total_db_entries_count;aging_summary_total_db_entries_count_norm;aging_summary_human;aging_summary_mm_influence;aging_summary_ce_influence;aging_summary_dm_influence;aging_PMID35343830_ce;aging_PMID35343830_dm;aging_PMID35343830_mm;aging_PMID35343830_human;aging_hagr_genage_human_inclusion;aging_hagr_genage_ce_influence;aging_hagr_genage_dm_influence;aging_hagr_genage_mm_influence;aging_hagr_cellage_effect;aging_hagr_longevitymap_entries;aging_agingreg_human_influence;aging_senequest_total_entries;aging_opengenes_ce_influence;aging_opengenes_dm_influence;aging_opengenes_mm_influence;aging_opengenes_human_longevity_assoc;dev_summary_total_db_entries_count;dev_summary_dev_level_category;dev_summary_dev_level_category_note;dev_pharos_tcrd_tdl;dev_dgidb_all_drugs;dev_dgidb_MOA_drugs;dev_ttd_approved_drugs;dev_chembl_target_id;dev_chembl_target_name;dev_chembl_target_type;dev_chembl_compounds;dev_chembl_activites;dev_chembl_drug_count;dev_chembl_max_phase;dev_chembl_modality_list;dev_chembl_first_approval_min
TFTX_0747;PROX2;ENSG00000119608;HGNC:26715;283571;Prospero homeobox protein 2 (Homeobox prospero-like protein PROX2) (PROX-2);Q3B8N5;#N/A;https://platform.opentargets.org/target/ENSG00000119608;3 Helix-turn-helix domains;3.1 Homeo domain factors;3.1.7 HD-PROS;1734;577;980;316;407;5_None;37;3.15;1134;980;35;2.38;1103;797;2;0.77;1069;1061;#N/A;#N/A;#N/A;#N/A;2;0.37;913;316;Alzheimer Disease;0;43;0;213;0.184747908;146;0;430;0;288;0;1354;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0.184193538;107;0;134;0;694;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0606;NFXL1;ENSG00000170448;HGNC:18726;152518;NF-X1-type zinc finger protein NFXL1 (Ovarian zinc finger protein) (hOZFP);Q6ZNB6;#N/A;https://platform.opentargets.org/target/ENSG00000170448;0 Yet undefined DNA-binding domains;0.4 NFX1-type putative zinc finger factors;0.4.1 NFX1;2842;1119;1097;1307;407;5_None;58;2.3;986;1097;56;1.7;945;930;2;0.59;1069;1132;#N/A;#N/A;#N/A;#N/A;2;0.01;913;1307;Cancer;0;43;0;213;0.001478319;861;0;430;0;288;0.003695799;1171;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0;694;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;3;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tdark;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1256;ZNF346;ENSG00000113761;HGNC:16403;23567;Zinc finger protein 346 (Just another zinc finger protein);Q9UL40;#N/A;https://platform.opentargets.org/target/ENSG00000113761;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.0 Uncharacterized/Undefined;3261;1373;1129;964;1161;5_None;44;2.05;1074;1129;42;1.54;1037;970;2;0.5;1069;1172;#N/A;#N/A;#N/A;#N/A;2;0.03;913;964;Cancer;0;43;0;213;0;923;0;430;0.004619748;180;0.02945613;604;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0;694;0;0;N;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1507;ZNF706;ENSG00000120963;HGNC:24992;51123;Zinc finger protein 706;Q9Y5V0;#N/A;https://platform.opentargets.org/target/ENSG00000120963;0 Yet undefined DNA-binding domains;0.0 Uncharacterized;0.0.0 Uncharacterized/Undefined;2660;1023;1151;1071;407;5_None;39;1.91;1116;1151;37;1.5;1084;983;2;0.41;1069;1221;#N/A;#N/A;#N/A;#N/A;2;0.02;913;1071;Cancer;0;43;0;213;0;923;0;430;0;288;0.016302578;790;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0.003695799;563;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tdark;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1588;ZNF830;ENSG00000198783;HGNC:28291;91603;Zinc finger protein 830 (Coiled-coil domain-containing protein 16);Q96NB3;#N/A;https://platform.opentargets.org/target/ENSG00000198783;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.0 Uncharacterized/Undefined;2234;808;1147;649;407;5_None;34;1.95;1155;1147;32;1.14;1128;1061;2;0.81;1069;1042;#N/A;#N/A;#N/A;#N/A;2;0.11;913;649;Age-Related Macular Degeneration;0;43;0.066935287;40;0;923;0;430;0;288;0.040284204;478;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0;694;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tdark;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1415;ZNF585A;ENSG00000196967;HGNC:26305;199704;Zinc finger protein 585A;Q6P3V2;#N/A;https://platform.opentargets.org/target/ENSG00000196967;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.3 More than 3 adjacent zinc fingers;2072;724;1195;695;127;5_None;19;1.61;1340;1195;17;1.1;1324;1069;2;0.51;1069;1170;#N/A;#N/A;#N/A;#N/A;2;0.09;913;695;Parkinson Disease;0;43;0;213;0.021164193;370;0;430;0;288;0;1354;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0.071698492;143;0;134;0;694;2;0.15;Y;#N/A;#N/A;Anti-Longevity;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Anti-Longevity;#N/A;#N/A;#N/A;#N/A;1;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tdark;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1393;ZNF564;ENSG00000249709;HGNC:31106;163050;Zinc finger protein 564;Q8TBZ8;#N/A;https://platform.opentargets.org/target/ENSG00000249709;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.3 More than 3 adjacent zinc fingers;2069;722;1187;444;407;5_None;12;1.63;1449;1187;10;1.09;1457;1075;2;0.55;1069;1152;#N/A;#N/A;#N/A;#N/A;2;0.21;913;444;Osteoarthritis;0;43;0;213;0;923;0;430;0;288;0;1354;0;526;0;358;0;251;0;378;0;352;0.208852628;26;0;327;0;497;0;134;0.003695799;563;1;0.08;N;#N/A;#N/A;Anti-Longevity;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Anti-Longevity;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tdark;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1055;ZBTB47;ENSG00000114853;HGNC:26955;92999;Zinc finger and BTB domain-containing protein 47 (Zinc finger protein 651);Q9UFB7;#N/A;https://platform.opentargets.org/target/ENSG00000114853;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.3 More than 3 adjacent zinc fingers;2890;1150;1199;1253;407;5_None;22;1.59;1302;1199;20;0.98;1285;1118;2;0.61;1069;1126;#N/A;#N/A;#N/A;#N/A;2;0.01;913;1253;Alzheimer Disease;0;43;0;213;0.003695799;717;0;430;0;288;0.003695799;1171;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0;694;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;2;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tdark;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1522;ZNF727;ENSG00000214652;HGNC:22785;442319;Putative zinc finger protein 727 (Zinc finger protein 727 pseudogene);A8MUV8;#N/A;https://platform.opentargets.org/target/ENSG00000214652;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.3 More than 3 adjacent zinc fingers;3245;1362;1220;857;1161;5_None;41;1.5;1096;1220;39;0.97;1059;1121;2;0.54;1069;1160;#N/A;#N/A;#N/A;#N/A;2;0.05;913;857;Type 2 Diabetes Mellitus;0;43;0;213;0.010348236;491;0;430;0;288;0;1354;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0.042145742;262;0;0;N;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tdark;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0242;FOXB1;ENSG00000171956;HGNC:3799;27023;Forkhead box protein B1 (Transcription factor FKH-5);Q99853;https://jaspar.elixir.no/search?q=Q99853;https://platform.opentargets.org/target/ENSG00000171956;3 Helix-turn-helix domains;3.3 Fork head / winged helix factors;3.3.1 FOX;3622;1503;1225;1229;1161;5_None;28;1.47;1219;1225;26;0.95;1198;1126;2;0.51;1069;1169;#N/A;#N/A;#N/A;#N/A;2;0.01;913;1229;Cancer;0;43;0;213;0.003695799;717;0;430;0;288;0.004619748;1110;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0;694;0;0;N;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1128;ZNF132;ENSG00000131849;HGNC:12916;7691;Zinc finger protein 132;P52740;#N/A;https://platform.opentargets.org/target/ENSG00000131849;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.4 Factors with multiple dispersed zinc fingers;2418;899;1221;1015;127;5_None;41;1.5;1096;1221;39;0.95;1059;1131;2;0.55;1069;1148;#N/A;#N/A;#N/A;#N/A;2;0.03;913;1015;Cancer;0;43;0;213;0.002217479;825;0;430;0;288;0.024550064;669;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0;694;2;0.15;Y;#N/A;#N/A;Anti-Longevity;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Anti-Longevity;#N/A;#N/A;#N/A;#N/A;1;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1185;ZNF230;ENSG00000159882;HGNC:13024;7773;Zinc finger protein 230 (Zinc finger protein FDZF2);Q9UIE0;#N/A;https://platform.opentargets.org/target/ENSG00000159882;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.3 More than 3 adjacent zinc fingers;1905;650;1248;475;127;5_None;15;1.38;1401;1248;13;0.9;1395;1147;2;0.48;1069;1188;#N/A;#N/A;#N/A;#N/A;2;0.19;913;475;Alzheimer Disease;0;43;0;213;0.182945783;147;0;430;0;288;0.003695799;1171;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0;694;2;0.15;Y;#N/A;#N/A;Pro-Longevity;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Pro-Longevity;#N/A;#N/A;#N/A;#N/A;1;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1317;ZNF451;ENSG00000112200;HGNC:21091;26036;E3 SUMO-protein ligase ZNF451 (EC 2.3.2.-) (Coactivator for steroid receptors) (E3 SUMO-protein transferase ZNF451) (Zinc finger protein 451);Q9Y4E5;#N/A;https://platform.opentargets.org/target/ENSG00000112200;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.4 Factors with multiple dispersed zinc fingers;3566;1491;1247;1151;1161;5_None;57;1.39;993;1247;55;0.77;952;1201;2;0.62;1069;1123;#N/A;#N/A;#N/A;#N/A;2;0.01;913;1151;Cancer;0;43;0;213;0;923;0;430;0;288;0.011533294;897;0;526;0;358;0;251;0.001478319;351;0;352;0;353;0;327;0;497;0;134;0;694;0;0;N;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0156;DMTF1;ENSG00000135164;HGNC:14603;9988;Cyclin-D-binding Myb-like transcription factor 1 (hDMTF1) (Cyclin-D-interacting Myb-like protein 1) (hDMP1);Q9Y222;#N/A;https://platform.opentargets.org/target/ENSG00000135164;3 Helix-turn-helix domains;3.5 Tryptophan cluster factors;3.5.1 Myb-SANT;2425;904;1229;1014;407;5_None;40;1.44;1104;1229;38;0.75;1071;1209;2;0.69;1069;1094;#N/A;#N/A;#N/A;#N/A;2;0.03;913;1014;Cancer;0;43;0;213;0.008315547;543;0;430;0;288;0.018483056;762;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0;694;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Induces;#N/A;#N/A;2;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1145;ZNF160;ENSG00000170949;HGNC:12948;90338;Zinc finger protein 160 (Zinc finger protein HZF5) (Zinc finger protein Kr18) (HKr18);Q9HCG1;#N/A;https://platform.opentargets.org/target/ENSG00000170949;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.3 More than 3 adjacent zinc fingers;2840;1115;1367;1035;407;5_None;22;0.92;1302;1367;20;0.46;1285;1349;2;0.45;1069;1206;#N/A;#N/A;#N/A;#N/A;2;0.02;913;1035;Alzheimer Disease;0;43;0;213;0.018478993;390;0;430;0;288;0;1354;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0.005913278;325;0;134;0;694;1;0.08;N;#N/A;#N/A;Anti-Longevity;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Anti-Longevity;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0299;GCM1;ENSG00000137270;HGNC:4197;8521;Chorion-specific transcription factor GCMa (hGCMa) (GCM motif protein 1) (Glial cells missing homolog 1);Q9NP62;https://jaspar.elixir.no/search?q=Q9NP62;https://platform.opentargets.org/target/ENSG00000137270;7 beta-Hairpin exposed by an alpha/beta-scaffold;7.2 GCM domain factors;7.2.1 GCM;3610;1501;1332;1110;1161;5_None;49;1.02;1043;1332;47;0.41;1006;1381;2;0.62;1069;1124;#N/A;#N/A;#N/A;#N/A;2;0.02;913;1110;Cancer;0;43;0;213;0.003695799;717;0;430;0;288;0.013217613;865;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0;694;0;0;N;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1299;ZNF43;ENSG00000198521;HGNC:13109;7594;Zinc finger protein 43 (Zinc finger protein 39) (Zinc finger protein HTF6) (Zinc finger protein KOX27);P17038;#N/A;https://platform.opentargets.org/target/ENSG00000198521;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.3 More than 3 adjacent zinc fingers;2834;1108;1374;1278;127;5_None;25;0.88;1259;1374;23;0.39;1239;1387;2;0.49;1069;1181;#N/A;#N/A;#N/A;#N/A;2;0.01;913;1278;Cancer;0;43;0;213;0;923;0;430;0;288;0.004619748;1110;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0.002217479;424;0;134;0;694;2;0.15;Y;#N/A;#N/A;Anti-Longevity;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Anti-Longevity;#N/A;#N/A;#N/A;#N/A;2;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tdark;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0312;GMEB1;ENSG00000162419;HGNC:4370;10691;Glucocorticoid modulatory element-binding protein 1 (GMEB-1) (DNA-binding protein p96PIF) (Parvovirus initiation factor p96) (PIF p96);Q9Y692;#N/A;https://platform.opentargets.org/target/ENSG00000162419;5 alpha-Helices exposed by beta-structures;5.3 SAND domain factors;5.3.3 GMEB;2500;935;1330;732;407;5_None;19;1.03;1340;1330;17;0.35;1324;1405;2;0.67;1069;1104;#N/A;#N/A;#N/A;#N/A;2;0.08;913;732;Type 2 Diabetes Mellitus;0;43;0;213;0;923;0;430;0;288;0.012380925;878;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0.071662699;203;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1280;ZNF397;ENSG00000186812;HGNC:18818;84307;Zinc finger protein 397 (Zinc finger and SCAN domain-containing protein 15) (Zinc finger protein 47);Q8NF99;#N/A;https://platform.opentargets.org/target/ENSG00000186812;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.3 More than 3 adjacent zinc fingers;2665;1027;1382;1101;127;5_None;9;0.85;1509;1382;7;0.22;1525;1489;2;0.63;1069;1121;#N/A;#N/A;#N/A;#N/A;2;0.02;913;1101;Cancer;0;43;0;213;0.004633866;657;0;430;0;288;0.012750505;873;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0;694;2;0.15;Y;#N/A;#N/A;Anti-Longevity;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;Anti-Longevity;#N/A;#N/A;#N/A;#N/A;1;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0576;NANOGNB;ENSG00000205857;HGNC:24958;360030;NANOG neighbor homeobox (Homeobox protein C14);Q7Z5D8;#N/A;https://platform.opentargets.org/target/ENSG00000205857;3 Helix-turn-helix domains;3.1 Homeo domain factors;3.1.8 HD-ZF;3848;1547;1435;1245;1161;5_None;8;0.66;1527;1435;6;0.08;1549;1566;2;0.58;1069;1139;#N/A;#N/A;#N/A;#N/A;2;0.01;913;1245;Cancer;0;43;0;213;0;923;0.003695799;296;0;288;0.004065378;1150;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0;694;0;0;N;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tdark;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0837;SNAPC2;ENSG00000104976;HGNC:11135;6618;snRNA-activating protein complex subunit 2 (SNAPc subunit 2) (Proximal sequence element-binding transcription factor subunit delta) (PSE-binding factor subunit delta) (PTF subunit delta) (Small nuclear RNA-activating complex polypeptide 2) (snRNA-activating protein complex 45 kDa subunit) (SNAPc 45 kDa subunit);Q13487;#N/A;https://platform.opentargets.org/target/ENSG00000104976;0 Yet undefined DNA-binding domains;0.0 Uncharacterized;0.0.0 Uncharacterized/Undefined;2969;1198;1438;363;1161;5_None;13;0.65;1431;1438;11;0.06;1436;1583;2;0.59;1069;1131;#N/A;#N/A;#N/A;#N/A;2;0.3;913;363;Type 2 Diabetes Mellitus;0;43;0;213;0;923;0;430;0;288;0.001478319;1275;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0.295511278;79;0;0;N;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tdark;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_1063;ZBTB8A;ENSG00000160062;HGNC:24172;653121;Zinc finger and BTB domain-containing protein 8A (BTB/POZ and zinc-finger domain-containing factor) (BTB/POZ and zinc-finger domains factor on chromosome 1) (BOZ-F1);Q96BR9;#N/A;https://platform.opentargets.org/target/ENSG00000160062;2 Zinc-coordinating DNA-binding domains;2.3 C2H2 zinc finger factors;2.3.0 Uncharacterized/Undefined;2945;1185;1390;1117;407;5_None;13;0.81;1431;1390;11;0.05;1436;1589;2;0.76;1069;1071;#N/A;#N/A;#N/A;#N/A;2;0.02;913;1117;Cancer;0;43;0;213;0;923;0;430;0;288;0.014762662;831;0;526;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0.001478319;653;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;3;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tdark;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
TFTX_0855;SOX30;ENSG00000039600;HGNC:30635;11063;Transcription factor SOX-30;O94993;#N/A;https://platform.opentargets.org/target/ENSG00000039600;4 Other all-alpha-helical DNA-binding domains;4.1 High-mobility group (HMG) domain factors;4.1.1 SOX-related;1801;602;537;826;407;5_None;171;9.71;574;537;168;8.9;531;296;3;0.81;967;1044;#N/A;#N/A;#N/A;#N/A;2;0.06;913;826;Cancer;0;43;0;213;0;923;0;430;0;288;0.056219101;361;0.002956639;459;0;358;0;251;0;378;0;352;0;353;0;327;0;497;0;134;0;694;1;0.08;Y;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;1;#N/A;#N/A;#N/A;#N/A;1;5_None;Pharos TDL at most Tbio and no other database indicates available drugs, with or without known MOA.;Tbio;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
